Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
2018-07-18,No Tears Left To Cry,Ariana Grande,8,15,3,12,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2018-07-18,Psycho,Post Malone Featuring Ty Dolla $ign,9,12,1,20,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-07-18,Sad!,XXXTENTACION,10,10,1,19,https://charts-static.billboard.com/img/2017/01/xxxtentacion-pii-180x180.jpg
2018-07-25,In My Feelings,Drake,1,1,1,3,#
2018-07-25,I Like It,Cardi B| Bad Bunny & J Balvin,2,2,1,15,#
2018-07-25,Girls Like You,Maroon 5 Featuring Cardi B,3,3,3,8,#
2018-07-25,Nice For What,Drake,4,4,1,15,#
2018-07-25,Boo'd Up,Ella Mai,5,5,5,16,#
2018-07-25,Lucid Dreams,Juice WRLD,6,7,3,10,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-07-25,Better Now,Post Malone,7,12,7,12,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-07-25,No Tears Left To Cry,Ariana Grande,8,8,3,13,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2018-07-25,Psycho,Post Malone Featuring Ty Dolla $ign,9,9,1,21,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-07-25,God's Plan,Drake,10,6,1,26,https://charts-static.billboard.com/img/2009/04/drake-bg5-180x180.jpg
2018-08-01,In My Feelings,Drake,1,1,1,4,#
2018-08-01,I Like It,Cardi B| Bad Bunny & J Balvin,2,2,1,16,#
2018-08-01,Girls Like You,Maroon 5 Featuring Cardi B,3,3,3,9,#
2018-08-01,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,4,4,1,-,#
2018-08-01,Better Now,Post Malone,5,7,5,13,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-08-01,Nice For What,Drake,6,4,1,16,https://charts-static.billboard.com/img/2018/04/drake-bg5-niceforwhat-4km-180x180.jpg
2018-08-01,Boo'd Up,Ella Mai,7,5,5,17,#
2018-08-01,Lucid Dreams,Juice WRLD,8,6,3,11,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-08-01,Psycho,Post Malone Featuring Ty Dolla $ign,9,9,1,22,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-08-01,Taste,Tyga Featuring Offset,10,13,10,9,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-08-08,In My Feelings,Drake,1,1,1,5,#
2018-08-08,I Like It,Cardi B| Bad Bunny & J Balvin,2,2,1,17,#
2018-08-08,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,3,4,3,2,#
2018-08-08,Girls Like You,Maroon 5 Featuring Cardi B,4,3,3,10,#
2018-08-08,No Brainer,DJ Khaled Featuring Justin Bieber| Chance the Rapper & Quavo,5,5,1,-,https://charts-static.billboard.com/img/2006/02/dj-khaled-2l5-180x180.jpg
2018-08-08,Better Now,Post Malone,6,5,5,14,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-08-08,Lucid Dreams,Juice WRLD,7,8,3,12,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-08-08,Boo'd Up,Ella Mai,8,7,5,18,#
2018-08-08,Taste,Tyga Featuring Offset,9,10,9,10,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-08-08,Nice For What,Drake,10,6,1,17,https://charts-static.billboard.com/img/2018/04/drake-bg5-niceforwhat-4km-180x180.jpg
2018-08-15,In My Feelings,Drake,1,1,1,6,#
2018-08-15,Girls Like You,Maroon 5 Featuring Cardi B,2,4,2,11,#
2018-08-15,I Like It,Cardi B| Bad Bunny & J Balvin,3,2,1,18,#
2018-08-15,Sicko Mode,Travis Scott,4,4,1,-,#
2018-08-15,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,5,3,3,3,https://charts-static.billboard.com/img/2018/08/tekashi-6ix9ine-4dg-fefe-gpc-180x180.jpg
2018-08-15,Better Now,Post Malone,6,6,5,15,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-08-15,Lucid Dreams,Juice WRLD,7,7,3,13,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-08-15,Stargazing,Travis Scott,8,8,1,-,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-08-15,Taste,Tyga Featuring Offset,9,9,9,11,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-08-15,Boo'd Up,Ella Mai,10,8,5,19,#
2018-08-22,In My Feelings,Drake,1,1,1,7,#
2018-08-22,Girls Like You,Maroon 5 Featuring Cardi B,2,2,2,12,#
2018-08-22,I Like It,Cardi B| Bad Bunny & J Balvin,3,3,1,19,#
2018-08-22,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,4,5,3,4,#
2018-08-22,Better Now,Post Malone,5,6,5,16,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-08-22,Lucid Dreams,Juice WRLD,6,7,3,14,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-08-22,Sicko Mode,Travis Scott,7,4,4,2,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-08-22,Taste,Tyga Featuring Offset,8,9,8,12,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-08-22,Boo'd Up,Ella Mai,9,10,5,20,#
2018-08-22,No Brainer,DJ Khaled Featuring Justin Bieber| Chance the Rapper & Quavo,10,11,5,3,https://charts-static.billboard.com/img/2006/02/dj-khaled-2l5-180x180.jpg
2018-08-29,In My Feelings,Drake,1,1,1,8,#
2018-08-29,Girls Like You,Maroon 5 Featuring Cardi B,2,2,2,13,#
2018-08-29,I Like It,Cardi B| Bad Bunny & J Balvin,3,3,1,20,#
2018-08-29,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,4,4,3,5,#
2018-08-29,Better Now,Post Malone,5,5,5,17,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-08-29,Lucid Dreams,Juice WRLD,6,6,3,15,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-08-29,No Tears Left To Cry,Ariana Grande,7,12,3,18,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2018-08-29,God Is A Woman,Ariana Grande,8,30,8,6,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2018-08-29,Sicko Mode,Travis Scott,9,7,4,3,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-08-29,Taste,Tyga Featuring Offset,10,8,8,13,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-09-05,In My Feelings,Drake,1,1,1,9,#
2018-09-05,Girls Like You,Maroon 5 Featuring Cardi B,2,2,2,14,#
2018-09-05,I Like It,Cardi B| Bad Bunny & J Balvin,3,3,1,21,#
2018-09-05,Better Now,Post Malone,4,5,4,18,#
2018-09-05,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,5,4,3,6,https://charts-static.billboard.com/img/2018/08/tekashi-6ix9ine-4dg-fefe-gpc-180x180.jpg
2018-09-05,Lucid Dreams,Juice WRLD,6,6,3,16,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-09-05,Sicko Mode,Travis Scott,7,9,4,4,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-09-05,Taste,Tyga Featuring Offset,8,10,8,14,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-09-05,Love Lies,Khalid & Normani,9,11,9,28,https://charts-static.billboard.com/img/2016/07/khalid-zwo-180x180.jpg
2018-09-05,God Is A Woman,Ariana Grande,10,8,8,7,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2018-09-12,In My Feelings,Drake,1,1,1,10,#
2018-09-12,Girls Like You,Maroon 5 Featuring Cardi B,2,2,2,15,#
2018-09-12,I Like It,Cardi B| Bad Bunny & J Balvin,3,3,1,22,#
2018-09-12,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,4,5,3,7,#
2018-09-12,Better Now,Post Malone,5,4,4,19,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-09-12,Lucky You,Eminem Featuring Joyner Lucas,6,6,1,-,https://charts-static.billboard.com/img/1998/10/eminem-d78-180x180.jpg
2018-09-12,Lucid Dreams,Juice WRLD,7,6,3,17,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-09-12,The Ringer,Eminem,8,8,1,-,https://charts-static.billboard.com/img/1998/10/eminem-d78-180x180.jpg
2018-09-12,Sicko Mode,Travis Scott,9,7,4,5,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-09-12,Taste,Tyga Featuring Offset,10,8,8,15,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-09-19,In My Feelings,Drake,1,1,1,11,#
2018-09-19,Girls Like You,Maroon 5 Featuring Cardi B,2,2,2,16,#
2018-09-19,I Like It,Cardi B| Bad Bunny & J Balvin,3,3,1,23,#
2018-09-19,Better Now,Post Malone,4,5,4,20,#
2018-09-19,Lucid Dreams,Juice WRLD,5,7,3,18,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-09-19,I Love It,Kanye West & Lil Pump,6,6,1,-,https://charts-static.billboard.com/img/2018/09/kanye-west-0wf-iloveit-yhn-180x180.jpg
2018-09-19,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,7,4,3,8,https://charts-static.billboard.com/img/2018/08/tekashi-6ix9ine-4dg-fefe-gpc-180x180.jpg
2018-09-19,Sicko Mode,Travis Scott,8,9,4,6,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-09-19,Taste,Tyga Featuring Offset,9,10,8,16,https://charts-static.billboard.com/img/2018/06/tyga-ntw-taste-bdl-180x180.jpg
2018-09-19,Love Lies,Khalid & Normani,10,11,9,30,https://charts-static.billboard.com/img/2016/07/khalid-zwo-180x180.jpg
2018-09-26,Girls Like You,Maroon 5 Featuring Cardi B,1,2,1,17,#
2018-09-26,In My Feelings,Drake,2,1,1,12,#
2018-09-26,Killshot,Eminem,3,3,1,-,#
2018-09-26,Lucid Dreams,Juice WRLD,4,5,3,19,#
2018-09-26,Better Now,Post Malone,5,4,4,21,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-09-26,I Like It,Cardi B| Bad Bunny & J Balvin,6,3,1,24,https://charts-static.billboard.com/img/2016/03/cardi-b-wld-180x180.jpg
2018-09-26,I Love It,Kanye West & Lil Pump,7,6,6,2,https://charts-static.billboard.com/img/2018/09/kanye-west-0wf-iloveit-yhn-180x180.jpg
2018-09-26,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,8,7,3,9,https://charts-static.billboard.com/img/2018/08/tekashi-6ix9ine-4dg-fefe-gpc-180x180.jpg
2018-09-26,Sicko Mode,Travis Scott,9,8,4,7,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-09-26,Youngblood,5 Seconds of Summer,10,11,10,16,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-x63-youngblood-u9y-180x180.jpg
2018-10-03,Girls Like You,Maroon 5 Featuring Cardi B,1,1,1,18,#
2018-10-03,Lucid Dreams,Juice WRLD,2,4,2,20,#
2018-10-03,Better Now,Post Malone,3,5,3,22,#
2018-10-03,In My Feelings,Drake,4,2,1,13,#
2018-10-03,Killshot,Eminem,5,3,3,2,https://charts-static.billboard.com/img/1998/10/eminem-d78-180x180.jpg
2018-10-03,Sicko Mode,Travis Scott,6,9,4,8,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-10-03,I Like It,Cardi B| Bad Bunny & J Balvin,7,6,1,25,https://charts-static.billboard.com/img/2016/03/cardi-b-wld-180x180.jpg
2018-10-03,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,8,8,3,10,https://charts-static.billboard.com/img/2018/08/tekashi-6ix9ine-4dg-fefe-gpc-180x180.jpg
2018-10-03,I Love It,Kanye West & Lil Pump,9,7,6,3,https://charts-static.billboard.com/img/2018/09/kanye-west-0wf-iloveit-yhn-180x180.jpg
2018-10-03,Youngblood,5 Seconds of Summer,10,10,10,17,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-x63-youngblood-u9y-180x180.jpg
2018-10-10,Girls Like You,Maroon 5 Featuring Cardi B,1,1,1,19,#
2018-10-10,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,2,2,1,-,#
2018-10-10,Lucid Dreams,Juice WRLD,3,2,2,21,#
2018-10-10,Better Now,Post Malone,4,3,3,23,#
2018-10-10,Don't Cry,Lil Wayne Featuring XXXTENTACION,5,5,1,-,https://charts-static.billboard.com/img/1999/05/lil-wayne-5az-180x180.jpg
2018-10-10,Sicko Mode,Travis Scott,6,6,4,9,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-10-10,Uproar,Lil Wayne,7,7,1,-,https://charts-static.billboard.com/img/1999/05/lil-wayne-5az-180x180.jpg
2018-10-10,Youngblood,5 Seconds of Summer,8,10,8,18,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-x63-youngblood-u9y-180x180.jpg
2018-10-10,In My Feelings,Drake,9,4,1,14,https://charts-static.billboard.com/img/2009/04/drake-bg5-180x180.jpg
2018-10-10,Let It Fly,Lil Wayne Featuring Travis Scott,10,10,1,-,https://charts-static.billboard.com/img/1999/05/lil-wayne-5az-180x180.jpg
2018-10-17,Girls Like You,Maroon 5 Featuring Cardi B,1,1,1,20,#
2018-10-17,Lucid Dreams,Juice WRLD,2,3,2,22,#
2018-10-17,Better Now,Post Malone,3,4,3,24,#
2018-10-17,Drip Too Hard,Lil Baby & Gunna,4,25,4,4,#
2018-10-17,Shallow,Lady Gaga & Bradley Cooper,5,28,5,2,https://charts-static.billboard.com/img/2008/04/lady-gaga-p9u-180x180.jpg
2018-10-17,Sicko Mode,Travis Scott,6,6,4,10,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-10-17,Youngblood,5 Seconds of Summer,7,8,7,19,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-x63-youngblood-u9y-180x180.jpg
2018-10-17,Happier,Marshmello & Bastille,8,13,8,8,https://charts-static.billboard.com/img/2018/08/marshmello-fo3-happier-p74-180x180.jpg
2018-10-17,I Like It,Cardi B| Bad Bunny & J Balvin,9,11,1,27,https://charts-static.billboard.com/img/2016/03/cardi-b-wld-180x180.jpg
2018-10-17,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,10,12,3,12,https://charts-static.billboard.com/img/2018/08/tekashi-6ix9ine-4dg-fefe-gpc-180x180.jpg
2018-10-24,Girls Like You,Maroon 5 Featuring Cardi B,1,1,1,21,#
2018-10-24,ZEZE,Kodak Black Featuring Travis Scott & Offset,2,2,1,-,#
2018-10-24,Lucid Dreams,Juice WRLD,3,2,2,23,#
2018-10-24,Better Now,Post Malone,4,3,3,25,#
2018-10-24,MIA,Bad Bunny Featuring Drake,5,5,1,-,https://charts-static.billboard.com/img/2016/10/bad-bunny-74k-180x180.jpg
2018-10-24,Happier,Marshmello & Bastille,6,8,6,9,https://charts-static.billboard.com/img/2018/08/marshmello-fo3-happier-p74-180x180.jpg
2018-10-24,Sicko Mode,Travis Scott,7,6,4,11,https://charts-static.billboard.com/img/2013/07/travis-scott-key-180x180.jpg
2018-10-24,Drip Too Hard,Lil Baby & Gunna,8,4,4,5,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-10-24,Youngblood,5 Seconds of Summer,9,7,7,20,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-x63-youngblood-u9y-180x180.jpg
2018-10-24,Shallow,Lady Gaga & Bradley Cooper,10,5,5,3,https://charts-static.billboard.com/img/2008/04/lady-gaga-p9u-180x180.jpg
2018-10-31,Girls Like You,Maroon 5 Featuring Cardi B,1,1,1,22,#
2018-10-31,Sicko Mode,Travis Scott,2,7,2,12,#
2018-10-31,Lucid Dreams,Juice WRLD,3,3,2,24,#
2018-10-31,Happier,Marshmello & Bastille,4,6,4,10,#
2018-10-31,Better Now,Post Malone,5,4,3,26,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-10-31,ZEZE,Kodak Black Featuring Travis Scott & Offset,6,2,2,2,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
2018-10-31,Youngblood,5 Seconds of Summer,7,9,7,21,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-x63-youngblood-u9y-180x180.jpg
2018-10-31,Drip Too Hard,Lil Baby & Gunna,8,8,4,6,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-10-31,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9,9,1,-,https://charts-static.billboard.com/img/2018/10/post-malone-uhe-sunflowerspidermanintothespiderverse-4qj-180x180.jpg
2018-10-31,Love Lies,Khalid & Normani,10,14,9,36,https://charts-static.billboard.com/img/2016/07/khalid-zwo-180x180.jpg
2018-11-07,Girls Like You,Maroon 5 Featuring Cardi B,1,1,1,23,#
2018-11-07,Sicko Mode,Travis Scott,2,2,2,13,#
2018-11-07,Happier,Marshmello & Bastille,3,4,3,11,#
2018-11-07,Lucid Dreams,Juice WRLD,4,3,2,25,#
2018-11-07,Better Now,Post Malone,5,5,3,27,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-11-07,ZEZE,Kodak Black Featuring Travis Scott & Offset,6,6,2,3,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
2018-11-07,Youngblood,5 Seconds of Summer,7,7,7,22,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-x63-youngblood-u9y-180x180.jpg
2018-11-07,Drip Too Hard,Lil Baby & Gunna,8,8,4,7,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-11-07,Without Me,Halsey,9,12,9,4,https://charts-static.billboard.com/img/2018/10/halsey-m8j-withoutme-fsb-180x180.jpg
2018-11-07,Mo Bamba,Sheck Wes,10,16,10,10,#
2018-11-14,Thank U; Next,Ariana Grande,1,1,1,-,#
2018-11-14,Girls Like You,Maroon 5 Featuring Cardi B,2,1,1,24,#
2018-11-14,Sicko Mode,Travis Scott,3,2,2,14,#
2018-11-14,Happier,Marshmello & Bastille,4,3,3,12,#
2018-11-14,Lucid Dreams,Juice WRLD,5,4,2,26,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-11-14,Without Me,Halsey,6,9,6,5,https://charts-static.billboard.com/img/2018/10/halsey-m8j-withoutme-fsb-180x180.jpg
2018-11-14,Better Now,Post Malone,7,5,3,28,https://charts-static.billboard.com/img/2015/06/post-malone-uhe-180x180.jpg
2018-11-14,ZEZE,Kodak Black Featuring Travis Scott & Offset,8,6,2,4,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
2018-11-14,Mo Bamba,Sheck Wes,9,10,9,11,#
2018-11-14,Drip Too Hard,Lil Baby & Gunna,10,8,4,8,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-11-21,Thank U; Next,Ariana Grande,1,1,1,2,#
2018-11-21,Sicko Mode,Travis Scott,2,3,2,15,#
2018-11-21,Happier,Marshmello & Bastille,3,4,3,13,#
2018-11-21,Without Me,Halsey,4,6,4,6,#
2018-11-21,Girls Like You,Maroon 5 Featuring Cardi B,5,2,1,25,https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg
2018-11-21,Lucid Dreams,Juice WRLD,6,5,2,27,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-11-21,Mo Bamba,Sheck Wes,7,9,7,12,#
2018-11-21,High Hopes,Panic! At The Disco,8,12,8,15,https://charts-static.billboard.com/img/2018/06/panic-at-the-disco-000-highhopes-5p8-180x180.jpg
2018-11-21,ZEZE,Kodak Black Featuring Travis Scott & Offset,9,8,2,5,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
2018-11-21,Drip Too Hard,Lil Baby & Gunna,10,10,4,9,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-11-28,Thank U; Next,Ariana Grande,1,1,1,3,#
2018-11-28,Sicko Mode,Travis Scott,2,2,2,16,#
2018-11-28,Happier,Marshmello & Bastille,3,3,3,14,#
2018-11-28,Without Me,Halsey,4,4,4,7,#
2018-11-28,Lucid Dreams,Juice WRLD,5,6,2,28,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-11-28,High Hopes,Panic! At The Disco,6,8,6,16,https://charts-static.billboard.com/img/2018/06/panic-at-the-disco-000-highhopes-5p8-180x180.jpg
2018-11-28,Mo Bamba,Sheck Wes,7,7,7,13,#
2018-11-28,Girls Like You,Maroon 5 Featuring Cardi B,8,5,1,26,https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg
2018-11-28,Drip Too Hard,Lil Baby & Gunna,9,10,4,10,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-11-28,ZEZE,Kodak Black Featuring Travis Scott & Offset,10,9,2,6,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
2018-12-05,Sicko Mode,Travis Scott,1,2,1,17,#
2018-12-05,Thank U; Next,Ariana Grande,2,1,1,4,#
2018-12-05,Happier,Marshmello & Bastille,3,3,3,15,#
2018-12-05,Without Me,Halsey,4,4,4,8,#
2018-12-05,High Hopes,Panic! At The Disco,5,6,5,17,https://charts-static.billboard.com/img/2018/06/panic-at-the-disco-000-highhopes-5p8-180x180.jpg
2018-12-05,Mo Bamba,Sheck Wes,6,7,6,14,#
2018-12-05,ZEZE,Kodak Black Featuring Travis Scott & Offset,7,10,2,7,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
2018-12-05,Drip Too Hard,Lil Baby & Gunna,8,9,4,11,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-12-05,Girls Like You,Maroon 5 Featuring Cardi B,9,8,1,27,https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg
2018-12-05,Lucid Dreams,Juice WRLD,10,5,2,29,https://charts-static.billboard.com/img/2018/05/juice-wrld-as8-luciddreams-q7f-180x180.jpg
2018-12-12,Thank U; Next,Ariana Grande,1,2,1,5,#
2018-12-12,Sicko Mode,Travis Scott,2,1,1,18,#
2018-12-12,Without Me,Halsey,3,4,3,9,#
2018-12-12,Happier,Marshmello & Bastille,4,3,3,16,#
2018-12-12,High Hopes,Panic! At The Disco,5,5,5,18,https://charts-static.billboard.com/img/2018/06/panic-at-the-disco-000-highhopes-5p8-180x180.jpg
2018-12-12,Going Bad,Meek Mill Featuring Drake,6,6,1,-,https://charts-static.billboard.com/img/2009/12/meek-mill-d0g-180x180.jpg
2018-12-12,All I Want For Christmas Is You,Mariah Carey,7,14,7,27,https://charts-static.billboard.com/img/1994/12/mariah-carey-qmg-alliwantforchristmasisyou-7ve-180x180.jpg
2018-12-12,ZEZE,Kodak Black Featuring Travis Scott & Offset,8,7,2,8,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
2018-12-12,Drip Too Hard,Lil Baby & Gunna,9,8,4,12,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-12-12,Mo Bamba,Sheck Wes,10,6,6,15,#
2018-12-19,Thank U; Next,Ariana Grande,1,1,1,6,#
2018-12-19,Without Me,Halsey,2,3,2,10,#
2018-12-19,Sicko Mode,Travis Scott,3,2,1,19,#
2018-12-19,Happier,Marshmello & Bastille,4,4,3,17,#
2018-12-19,High Hopes,Panic! At The Disco,5,5,5,19,https://charts-static.billboard.com/img/2018/06/panic-at-the-disco-000-highhopes-5p8-180x180.jpg
2018-12-19,All I Want For Christmas Is You,Mariah Carey,6,7,6,28,https://charts-static.billboard.com/img/1994/12/mariah-carey-qmg-alliwantforchristmasisyou-7ve-180x180.jpg
2018-12-19,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7,17,7,8,https://charts-static.billboard.com/img/2018/10/post-malone-uhe-sunflowerspidermanintothespiderverse-4qj-180x180.jpg
2018-12-19,Drip Too Hard,Lil Baby & Gunna,8,9,4,13,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg
2018-12-19,ZEZE,Kodak Black Featuring Travis Scott & Offset,9,8,2,9,https://charts-static.billboard.com/img/2016/06/kodak-black-3si-180x180.jpg
